CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
16247,MRS.,ANNA,BROWN,5/3/1959,S,F,Anna65@Adventure-Works.Com,60000,4,Graduate Degree,Skilled Manual,Y
16248,MRS.,ALYSSA,ROSS,2/28/1959,S,F,Alyssa50@Adventure-Works.Com,60000,4,Graduate Degree,Skilled Manual,Y
16249,MR.,JESSE,RIVERA,12/5/1959,M,M,Jesse17@Adventure-Works.Com,60000,4,Graduate Degree,Skilled Manual,N
16250,MR.,BRENDAN,RAJE,5/21/1968,S,M,Brendan12@Adventure-Works.Com,40000,,Graduate Degree,Clerical,Y
16251,MRS.,MAKAYLA,HOWARD,3/12/1967,S,F,Makayla10@Adventure-Works.Com,10000,3,High School,Manual,Y
16252,MR.,DANNY,JIMÉNEZ,9/22/1967,S,M,Danny6@Adventure-Works.Com,10000,3,Partial High School,Manual,Y
16253,MRS.,BETHANY,LAL,9/3/1967,S,F,Bethany12@Adventure-Works.Com,20000,1,Partial College,Manual,N
16254,MRS.,MARIA,MORRIS,8/21/1967,S,F,Maria2@Adventure-Works.Com,20000,1,Partial College,Manual,N
16255,MRS.,TAYLOR,RUSSELL,8/22/1967,S,F,Taylor44@Adventure-Works.Com,20000,1,Partial College,Manual,N
16256,MR.,RICHARD,COLLINS,7/17/1967,M,M,Richard39@Adventure-Works.Com,20000,1,Partial College,Manual,Y
16257,MRS.,MICHELE,CHANDRA,10/18/1967,M,F,Michele57@Adventure-Works.Com,20000,1,High School,Manual,Y
16258,MRS.,DEANNA,MALHOTRA,11/3/1967,S,F,Deanna8@Adventure-Works.Com,30000,1,Bachelors,Clerical,N
16259,MRS.,EBONY,SAI,4/21/1966,S,F,Ebony5@Adventure-Works.Com,10000,4,Partial High School,Manual,Y
16260,MRS.,GINA,SCHMIDT,2/20/1966,S,F,Gina20@Adventure-Works.Com,20000,1,High School,Manual,N
16261,MS.,DIANA,NAVARRO,8/10/1967,M,F,Diana9@Adventure-Works.Com,40000,,Bachelors,Clerical,Y
16262,MS.,KATHRYN,XIE,11/19/1967,M,F,Kathryn3@Adventure-Works.Com,40000,,Bachelors,Clerical,Y
16263,MR.,EDUARDO,ROBINSON,6/11/1967,M,M,Eduardo17@Adventure-Works.Com,40000,,Bachelors,Clerical,Y
16264,MRS.,JENNIFER,HOWARD,4/22/1928,M,F,Jennifer65@Adventure-Works.Com,10000,4,High School,Manual,N
16265,MRS.,JULIE,GOEL,6/19/1966,M,F,Julie21@Adventure-Works.Com,30000,1,Bachelors,Clerical,Y
16266,MRS.,ALISHA,YANG,4/18/1966,M,F,Alisha5@Adventure-Works.Com,30000,1,Bachelors,Skilled Manual,Y
16267,MR.,EDWIN,CHEN,10/23/1966,M,M,Edwin2@Adventure-Works.Com,30000,1,Bachelors,Skilled Manual,Y
16268,MRS.,LINDSEY,KUMAR,11/20/1966,M,F,Lindsey8@Adventure-Works.Com,30000,1,Bachelors,Skilled Manual,Y
16269,MRS.,TARA,NATH,2/25/1966,M,F,Tara19@Adventure-Works.Com,30000,1,Bachelors,Skilled Manual,Y
16270,MR.,JEROME,HERNANDEZ,6/10/1966,M,M,Jerome4@Adventure-Works.Com,30000,1,Bachelors,Skilled Manual,Y
16271,MRS.,MICHELE,GUTIERREZ,6/13/1965,S,F,Michele44@Adventure-Works.Com,20000,2,High School,Manual,Y
16272,MR.,RAUL,DENG,8/7/1965,S,M,Raul2@Adventure-Works.Com,20000,2,High School,Manual,Y
16273,MRS.,MARIE,MARTINEZ,5/14/1965,M,F,Marie19@Adventure-Works.Com,30000,1,Bachelors,Skilled Manual,Y
16274,MR.,ROSS,DIAZ,3/16/1964,M,M,Ross23@Adventure-Works.Com,10000,3,Partial High School,Manual,N
16275,MRS.,DEBORAH,MCDONALD,1/1/1964,M,F,Deborah10@Adventure-Works.Com,20000,2,High School,Manual,N
16276,MRS.,BRANDI,CARLSON,3/5/1964,S,F,Brandi17@Adventure-Works.Com,20000,3,High School,Manual,Y
16277,MRS.,CHRISTY,LUO,9/28/1964,M,F,Christy24@Adventure-Works.Com,30000,1,Bachelors,Skilled Manual,Y
16278,MR.,ANGEL,TURNER,6/23/1964,M,M,Angel27@Adventure-Works.Com,30000,2,Partial College,Manual,N
16279,MRS.,VICTORIA,PATTERSON,6/25/1963,S,F,Victoria58@Adventure-Works.Com,10000,3,Partial High School,Manual,Y
16280,MR.,GLENN,MA,8/19/1963,S,M,Glenn17@Adventure-Works.Com,10000,3,Partial High School,Manual,Y
16281,MR.,GILBERT,LUO,1/6/1963,S,M,Gilbert27@Adventure-Works.Com,10000,3,Partial High School,Manual,Y
16282,MRS.,KRISTINE,SUAREZ,9/1/1963,S,F,Kristine20@Adventure-Works.Com,20000,3,High School,Manual,Y
16283,MR.,CLAYTON,RAJI,9/13/1963,S,M,Clayton39@Adventure-Works.Com,20000,3,High School,Manual,Y
16284,MR.,TROY,PEREZ,6/11/1963,S,M,Troy23@Adventure-Works.Com,20000,3,High School,Manual,Y
16285,MS.,MINDY,XIE,11/2/1966,M,F,Mindy7@Adventure-Works.Com,40000,,Bachelors,Professional,N
16286,MR.,BILLY,TORRES,11/24/1966,M,M,Billy13@Adventure-Works.Com,40000,,Bachelors,Professional,Y
16287,MS.,LAURA,XU,11/3/1966,M,F,Laura18@Adventure-Works.Com,40000,,Bachelors,Professional,Y
16288,MR.,EDWIN,SHEN,8/24/1963,M,M,Edwin24@Adventure-Works.Com,30000,2,Partial College,Clerical,N
16289,MRS.,JULIE,PAL,9/24/1965,S,F,Julie17@Adventure-Works.Com,30000,2,Partial College,Clerical,Y
16290,MR.,RUSSELL,NATH,10/23/1965,S,M,Russell21@Adventure-Works.Com,30000,2,Partial College,Clerical,Y
16291,MRS.,LINDSEY,LAL,1/6/1964,S,F,Lindsey9@Adventure-Works.Com,30000,2,Partial College,Clerical,Y
16292,MRS.,CARLY,LAL,5/4/1964,M,F,Carly8@Adventure-Works.Com,40000,1,Bachelors,Skilled Manual,Y
16293,MR.,SEAN,ADAMS,11/12/1964,M,M,Sean47@Adventure-Works.Com,40000,1,Bachelors,Skilled Manual,Y
16294,MR.,STEVE,HU,6/24/1964,M,M,Steve23@Adventure-Works.Com,40000,1,Bachelors,Skilled Manual,Y
16295,MR.,ROGER,XU,11/14/1963,S,M,Roger17@Adventure-Works.Com,30000,2,Partial College,Clerical,Y
16296,MRS.,SYDNEY,WHITE,12/21/1963,M,F,Sydney75@Adventure-Works.Com,30000,3,Partial College,Clerical,N
16297,MRS.,DEANNA,GARCIA,9/12/1963,M,F,Deanna18@Adventure-Works.Com,40000,1,Bachelors,Skilled Manual,Y
16298,MRS.,ADRIENNE,SANZ,5/16/1963,M,F,Adrienne16@Adventure-Works.Com,40000,1,Bachelors,Skilled Manual,Y
16299,MS.,ALISON,TANG,11/24/1977,S,F,Alison3@Adventure-Works.Com,20000,,High School,Manual,N
16300,MR.,ORLANDO,MARTIN,11/10/1977,S,M,Orlando1@Adventure-Works.Com,20000,,High School,Manual,N
16301,MR.,OMAR,CAI,2/6/1977,S,M,Omar20@Adventure-Works.Com,20000,,High School,Manual,N
16302,MRS.,ROSA,ZENG,11/12/1979,S,F,Rosa22@Adventure-Works.Com,20000,4,High School,Manual,Y
16303,MRS.,TRACY,YUAN,9/7/1979,S,F,Tracy6@Adventure-Works.Com,20000,5,High School,Manual,Y
16304,MR.,JUSTIN,MOORE,10/16/1979,S,M,Justin39@Adventure-Works.Com,20000,5,High School,Manual,Y
16305,MR.,STANLEY,GONZALEZ,9/23/1979,S,M,Stanley20@Adventure-Works.Com,30000,3,Partial College,Clerical,Y
16307,MRS.,KELLI,SUN,6/7/1963,M,F,Kelli14@Adventure-Works.Com,40000,1,Bachelors,Skilled Manual,Y
16308,MRS.,SHEENA,CHANDER,4/27/1963,M,F,Sheena14@Adventure-Works.Com,40000,1,Bachelors,Skilled Manual,Y
16309,MRS.,DESIREE,ORTEGA,9/21/1962,M,F,Desiree18@Adventure-Works.Com,40000,1,Bachelors,Skilled Manual,Y
16310,MRS.,DIANA,RUBIO,3/4/1962,M,F,Diana20@Adventure-Works.Com,40000,1,Bachelors,Skilled Manual,Y
16311,MR.,CARL,BECK,10/10/1962,M,M,Carl19@Adventure-Works.Com,40000,1,Bachelors,Skilled Manual,Y
16312,MRS.,BETHANY,BECK,1/20/1978,S,F,Bethany1@Adventure-Works.Com,30000,3,Partial College,Clerical,Y
16313,MRS.,HAILEY,RUSSELL,3/26/1978,S,F,Hailey40@Adventure-Works.Com,30000,4,Partial College,Clerical,Y
16314,MR.,GABRIEL,ROSS,4/24/1978,S,M,Gabriel1@Adventure-Works.Com,30000,4,Partial College,Clerical,Y
16315,MR.,GARRETT,RICHARDSON,7/22/1977,S,M,Garrett14@Adventure-Works.Com,30000,5,Partial College,Clerical,Y
16316,MS.,KELLI,HU,10/24/1977,S,F,Kelli20@Adventure-Works.Com,30000,,Partial College,Clerical,N
16317,MR.,JOEL,RAMAN,9/23/1977,S,M,Joel11@Adventure-Works.Com,30000,,Partial College,Clerical,N
16318,MS.,KELLIE,MORENO,6/8/1977,S,F,Kellie5@Adventure-Works.Com,30000,,Partial College,Clerical,N
16319,MS.,JOY,ORTEGA,11/21/1976,S,F,Joy19@Adventure-Works.Com,20000,,High School,Manual,Y
16320,MS.,RACHEL,SIMMONS,3/4/1976,S,F,Rachel63@Adventure-Works.Com,20000,,High School,Manual,N
16321,MS.,RUTH,MALHOTRA,10/25/1974,M,F,Ruth9@Adventure-Works.Com,10000,,Partial High School,Manual,Y
16322,MS.,GLORIA,DOMINGUEZ,9/17/1974,S,F,Gloria13@Adventure-Works.Com,10000,,Partial High School,Manual,Y
16323,MR.,DUSTIN,RAJE,4/5/1975,S,M,Dustin14@Adventure-Works.Com,30000,,Partial College,Clerical,Y
16324,MR.,JUAN,ROMERO,3/19/1975,M,M,Juan1@Adventure-Works.Com,40000,1,Bachelors,Skilled Manual,Y
16325,MRS.,EMMA,WILLIAMS,9/10/1913,S,F,Emma1@Adventure-Works.Com,30000,1,Partial College,Clerical,Y
16326,MR.,JÉSUS,ROMERO,1/17/1973,S,M,Jésus8@Adventure-Works.Com,10000,,Partial High School,Manual,N
16327,MR.,DARREN,DIAZ,3/6/1973,S,M,Darren24@Adventure-Works.Com,20000,,Partial High School,Manual,N
16328,MR.,MAURICE,RAI,2/15/1973,S,M,Maurice18@Adventure-Works.Com,20000,,Partial High School,Manual,Y
16329,MS.,JAMIE,YE,12/13/1973,S,F,Jamie12@Adventure-Works.Com,20000,,Partial High School,Manual,N
16330,MR.,LUKE,SIMMONS,7/6/1973,S,M,Luke4@Adventure-Works.Com,30000,,Partial College,Clerical,Y
16331,MS.,ERIN,RICHARDSON,3/12/1977,S,F,Erin14@Adventure-Works.Com,40000,,Partial High School,Clerical,N
16332,MRS.,JOAN,VAZQUEZ,10/4/1948,M,F,Joan17@Adventure-Works.Com,10000,2,Partial High School,Clerical,N
16333,MR.,CALEB,HILL,2/21/1977,M,M,Caleb43@Adventure-Works.Com,30000,,Partial College,Skilled Manual,N
16334,MS.,NATALIE,BAILEY,12/12/1977,S,F,Natalie9@Adventure-Works.Com,30000,,Partial College,Skilled Manual,N
16335,MS.,KRISTEN,LU,8/25/1977,S,F,Kristen10@Adventure-Works.Com,30000,,Partial College,Skilled Manual,Y
16336,MR.,JONATHAN,WRIGHT,6/8/1977,M,M,Jonathan51@Adventure-Works.Com,60000,,Partial College,Skilled Manual,Y
16337,MR.,JOSE,WHITE,7/6/1977,M,M,Jose74@Adventure-Works.Com,60000,,Partial College,Skilled Manual,N
16338,MRS.,BARBARA,ZHANG,3/18/1949,M,F,Barbara10@Adventure-Works.Com,20000,2,Partial High School,Clerical,Y
16339,MR.,SETH,DAVIS,5/2/1950,M,M,Seth5@Adventure-Works.Com,30000,3,Partial College,Clerical,N
16340,MR.,SEAN,MITCHELL,12/24/1980,S,M,Sean43@Adventure-Works.Com,20000,,Partial College,Skilled Manual,N
16341,MRS.,LACEY,RAJI,11/26/1951,M,F,Lacey10@Adventure-Works.Com,30000,3,High School,Skilled Manual,N
16342,MR.,GREGORY,JAI,4/9/1951,M,M,Gregory14@Adventure-Works.Com,30000,3,High School,Skilled Manual,N
16343,MR.,JOEL,MALHOTRA,8/24/1951,M,M,Joel4@Adventure-Works.Com,30000,3,High School,Skilled Manual,N
16344,MR.,XAVIER,KING,5/18/1980,S,M,Xavier25@Adventure-Works.Com,70000,,Partial College,Skilled Manual,N
16345,MR.,FRANCIS,RAMOS,10/24/1953,M,M,Francis15@Adventure-Works.Com,40000,3,Partial College,Skilled Manual,Y
16346,MR.,MARC,NAVARRO,6/14/1953,M,M,Marc14@Adventure-Works.Com,40000,3,Partial College,Skilled Manual,N
16347,MR.,RAUL,SHARMA,6/3/1953,M,M,Raul8@Adventure-Works.Com,70000,2,Graduate Degree,Management,Y
16348,MR.,ROY,RAMAN,7/4/1954,M,M,Roy12@Adventure-Works.Com,80000,2,Partial College,Skilled Manual,Y
16349,MR.,LEVI,SAI,4/15/1954,S,M,Levi5@Adventure-Works.Com,80000,2,Partial College,Skilled Manual,N
16350,MR.,FERNANDO,THOMPSON,2/14/1954,S,M,Fernando14@Adventure-Works.Com,80000,2,Partial College,Skilled Manual,Y
16351,MRS.,MARTHA,XU,7/7/1954,S,F,Martha12@Adventure-Works.Com,80000,2,Partial College,Skilled Manual,N
16352,MRS.,TIFFANY,GAO,8/6/1954,S,F,Tiffany15@Adventure-Works.Com,80000,2,Partial College,Skilled Manual,Y
16353,MR.,ALEJANDRO,XU,11/7/1975,M,M,Alejandro31@Adventure-Works.Com,30000,,Partial College,Skilled Manual,Y
16354,MS.,JANET,TORRES,2/7/1975,S,F,Janet30@Adventure-Works.Com,30000,,High School,Skilled Manual,N
16355,MS.,SAM,FOSTER,6/27/1975,S,F,Sam2@Adventure-Works.Com,30000,,High School,Skilled Manual,Y
16356,MS.,SOPHIA,BAKER,12/18/1975,M,F,Sophia15@Adventure-Works.Com,60000,,Partial College,Skilled Manual,Y
16357,MS.,MARGARET,RUSSELL,9/16/1974,S,F,Margaret5@Adventure-Works.Com,30000,,High School,Skilled Manual,Y
16358,MR.,SAMUEL,JAI,1/8/1974,M,M,Samuel29@Adventure-Works.Com,30000,,High School,Skilled Manual,Y
16359,MRS.,SHELBY,RICHARDSON,3/11/1954,M,F,Shelby10@Adventure-Works.Com,30000,1,High School,Clerical,Y
16360,MR.,JUSTIN,GARCIA,8/2/1954,M,M,Justin44@Adventure-Works.Com,30000,1,High School,Clerical,Y
16361,MR.,WYATT,WHITE,5/10/1955,M,M,Wyatt13@Adventure-Works.Com,40000,1,Partial College,Clerical,Y
16362,MR.,JOSHUA,SMITH,5/2/1955,M,M,Joshua2@Adventure-Works.Com,40000,1,Partial College,Clerical,Y
16363,MRS.,MELANIE,RAMIREZ,3/3/1955,M,F,Melanie32@Adventure-Works.Com,40000,1,Partial College,Clerical,Y
16364,MRS.,SHAWNA,YUAN,5/11/1955,M,F,Shawna7@Adventure-Works.Com,40000,1,Partial College,Clerical,Y
16365,MRS.,JENNA,YOUNG,7/19/1955,M,F,Jenna23@Adventure-Works.Com,40000,1,Partial College,Clerical,Y
16366,MRS.,ISABELLE,HENDERSON,7/9/1955,M,F,Isabelle5@Adventure-Works.Com,40000,1,Partial College,Clerical,Y
16367,MRS.,EMILY,WILLIAMS,6/1/1955,S,F,Emily2@Adventure-Works.Com,80000,5,Graduate Degree,Skilled Manual,Y
16368,MRS.,LAUREN,WILLIAMS,11/8/1955,S,F,Lauren20@Adventure-Works.Com,80000,5,Graduate Degree,Skilled Manual,Y
16369,MRS.,ISABEL,POWELL,8/26/1956,M,F,Isabel9@Adventure-Works.Com,40000,1,Partial College,Clerical,Y
16370,MRS.,MOLLY,GONZALEZ,1/26/1956,M,F,Molly17@Adventure-Works.Com,40000,1,Partial College,Clerical,Y
16371,MR.,CALEB,DIAZ,3/14/1956,M,M,Caleb18@Adventure-Works.Com,40000,1,Partial College,Clerical,Y
16372,MRS.,VANESSA,FOSTER,8/5/1957,M,F,Vanessa17@Adventure-Works.Com,40000,1,Partial College,Clerical,Y
16373,MRS.,SARA,COOK,4/22/1957,M,F,Sara23@Adventure-Works.Com,40000,1,Partial College,Clerical,Y
16374,MR.,EDWARD,PHILLIPS,12/15/1957,M,M,Edward17@Adventure-Works.Com,40000,1,Partial College,Clerical,Y
16375,MRS.,GABRIELLA,HERNANDEZ,8/23/1957,M,F,Gabriella42@Adventure-Works.Com,40000,1,Partial College,Clerical,Y
16376,MRS.,MARIA,WRIGHT,12/7/1957,M,F,Maria61@Adventure-Works.Com,40000,1,Partial College,Clerical,Y
16377,MRS.,JORDAN,ADAMS,9/25/1958,S,F,Jordan44@Adventure-Works.Com,80000,4,Graduate Degree,Skilled Manual,N
16378,MRS.,HAILEY,BAKER,3/18/1958,S,F,Hailey56@Adventure-Works.Com,80000,4,Graduate Degree,Skilled Manual,N
16379,MR.,MARC,JIMENEZ,9/25/1958,M,M,Marc9@Adventure-Works.Com,80000,4,Graduate Degree,Skilled Manual,N
16380,MRS.,MARIAH,TORRES,10/24/1958,S,F,Mariah28@Adventure-Works.Com,80000,4,Graduate Degree,Skilled Manual,Y
16381,MRS.,KAYLA,DAVIS,6/3/1958,S,F,Kayla5@Adventure-Works.Com,80000,4,Graduate Degree,Skilled Manual,Y
16382,MRS.,JENNIFER,DAVIS,6/3/1958,S,F,Jennifer33@Adventure-Works.Com,80000,4,Graduate Degree,Skilled Manual,N
16383,MR.,BRIAN,KELLY,4/27/1958,S,M,Brian14@Adventure-Works.Com,80000,4,Graduate Degree,Skilled Manual,Y
16384,MRS.,JADA,REED,5/23/1959,S,F,Jada12@Adventure-Works.Com,60000,4,Graduate Degree,Skilled Manual,Y
16385,MR.,JAMES,PEREZ,12/17/1959,M,M,James62@Adventure-Works.Com,60000,4,Graduate Degree,Skilled Manual,Y
16386,MR.,PHILIP,MOYER,9/15/1968,S,M,Philip7@Adventure-Works.Com,20000,1,Partial College,Manual,N
16387,MR.,DOUGLAS,VANCE,10/25/1968,M,M,Douglas7@Adventure-Works.Com,20000,1,Partial College,Manual,Y
16388,MR.,JAY,TORRES,11/26/1968,M,M,Jay41@Adventure-Works.Com,30000,1,Bachelors,Clerical,Y
16389,MR.,ARTURO,SHEN,10/4/1968,S,M,Arturo26@Adventure-Works.Com,30000,1,Bachelors,Clerical,Y
16390,MR.,MARIO,NATH,2/26/1968,S,M,Mario17@Adventure-Works.Com,30000,1,Bachelors,Clerical,N
16391,MR.,SERGIO,SURI,11/4/1968,S,M,Sergio0@Adventure-Works.Com,30000,1,Bachelors,Clerical,N
16392,MS.,KARI,RAMAN,10/9/1968,M,F,Kari12@Adventure-Works.Com,40000,,Graduate Degree,Clerical,Y
16393,MR.,XAVIER,EDWARDS,7/13/1968,M,M,Xavier41@Adventure-Works.Com,40000,,Graduate Degree,Clerical,Y
16394,MR.,BRYAN,BELL,6/7/1967,S,M,Bryan14@Adventure-Works.Com,10000,3,High School,Manual,Y
16395,MRS.,TARA,PAL,12/8/1967,M,F,Tara12@Adventure-Works.Com,10000,3,High School,Manual,N
16396,MR.,KEITH,RAI,4/17/1967,S,M,Keith21@Adventure-Works.Com,10000,4,Partial High School,Manual,Y
16397,MR.,ANDY,NAVARRO,4/14/1967,M,M,Andy14@Adventure-Works.Com,20000,1,Partial College,Manual,Y
16398,MR.,EMMANUEL,RANA,12/14/1967,S,M,Emmanuel10@Adventure-Works.Com,20000,1,High School,Manual,N
16399,MR.,ARTURO,XU,10/17/1967,S,M,Arturo29@Adventure-Works.Com,30000,1,Bachelors,Clerical,N
16400,MR.,THEODORE,RAMOS,3/10/1967,M,M,Theodore18@Adventure-Works.Com,30000,1,Bachelors,Clerical,Y
16401,MRS.,MARGARET,GAO,9/9/1967,S,F,Margaret21@Adventure-Works.Com,30000,1,Bachelors,Clerical,N
16402,MR.,ALEXANDER,MARTIN,10/3/1967,S,M,Alexander18@Adventure-Works.Com,30000,1,Bachelors,Clerical,N
16403,MR.,BYRON,SUAREZ,10/19/1966,M,M,Byron13@Adventure-Works.Com,20000,1,High School,Manual,Y
16404,MR.,RAUL,NARA,7/6/1967,M,M,Raul14@Adventure-Works.Com,40000,,Bachelors,Clerical,Y
16405,MS.,ADRIANA,SAI,4/8/1967,M,F,Adriana6@Adventure-Works.Com,40000,,Bachelors,Clerical,Y
16406,MR.,DAKOTA,HENDERSON,11/14/1967,M,M,Dakota4@Adventure-Works.Com,40000,,Bachelors,Clerical,N
16408,MR.,ARTHUR,MADAN,2/8/1965,M,M,Arthur9@Adventure-Works.Com,30000,1,Bachelors,Skilled Manual,Y
16409,MRS.,EBONY,MORENO,10/17/1965,M,F,Ebony29@Adventure-Works.Com,30000,1,Bachelors,Skilled Manual,Y
16410,MRS.,JOY,NAVARRO,10/19/1964,S,F,Joy11@Adventure-Works.Com,10000,4,Partial High School,Manual,Y
16411,MR.,STANLEY,SANCHEZ,8/21/1964,S,M,Stanley22@Adventure-Works.Com,10000,3,Partial High School,Manual,Y
16412,MRS.,LEAH,LIANG,6/11/1964,S,F,Leah13@Adventure-Works.Com,10000,3,Partial High School,Manual,Y
16413,MRS.,JULIA,GONZALEZ,5/7/1931,M,F,Julia14@Adventure-Works.Com,10000,4,High School,Manual,N
16414,MRS.,KELLY,FLORES,6/17/1964,S,F,Kelly17@Adventure-Works.Com,10000,3,Partial High School,Manual,Y
16415,MR.,ANDRE,PATEL,6/17/1964,S,M,Andre3@Adventure-Works.Com,20000,3,High School,Manual,Y
16416,MR.,BRIAN,RIVERA,5/17/1964,S,M,Brian28@Adventure-Works.Com,30000,2,Partial College,Manual,Y
16417,MR.,NOAH,BRYANT,9/1/1964,S,M,Noah15@Adventure-Works.Com,30000,2,Partial College,Manual,Y
16418,MRS.,KATRINA,RAI,8/26/1963,S,F,Katrina16@Adventure-Works.Com,10000,3,Partial High School,Manual,Y
16419,MRS.,LACEY,SIMPSON,6/23/1963,M,F,Lacey38@Adventure-Works.Com,20000,3,High School,Manual,N
16420,MR.,EDDIE,ALONSO,11/19/1963,S,M,Eddie8@Adventure-Works.Com,20000,3,High School,Manual,Y
16421,MRS.,NATASHA,DIAZ,10/10/1963,S,F,Natasha3@Adventure-Works.Com,20000,3,High School,Manual,Y
16422,MR.,KURT,XU,3/27/1963,S,M,Kurt4@Adventure-Works.Com,20000,3,High School,Manual,Y
16423,MR.,SERGIO,MADAN,5/23/1933,S,M,Sergio8@Adventure-Works.Com,10000,4,High School,Manual,Y
16424,MS.,BRANDI,DIAZ,7/18/1966,M,F,Brandi3@Adventure-Works.Com,40000,,Bachelors,Professional,N
16425,MS.,LISA,LU,2/15/1966,M,F,Lisa15@Adventure-Works.Com,40000,,Bachelors,Professional,Y
16426,MR.,JORGE,YE,7/11/1966,M,M,Jorge11@Adventure-Works.Com,40000,,Bachelors,Professional,Y
16427,MS.,KENDRA,ALONSO,3/15/1966,S,F,Kendra8@Adventure-Works.Com,60000,,Graduate Degree,Skilled Manual,Y
16428,MR.,RYAN,ROSS,3/28/1963,S,M,Ryan6@Adventure-Works.Com,20000,4,High School,Manual,Y
16429,MRS.,JACLYN,LUO,10/16/1962,M,F,Jaclyn29@Adventure-Works.Com,30000,1,Partial College,Clerical,Y
16430,MR.,FRANKLIN,RAI,8/7/1965,S,M,Franklin34@Adventure-Works.Com,30000,2,Partial College,Clerical,Y
16431,MR.,JERMAINE,RODRIGUEZ,9/3/1965,S,M,Jermaine18@Adventure-Works.Com,30000,2,Partial College,Clerical,Y
16432,MR.,JOHN,GARCIA,8/8/1964,S,M,John35@Adventure-Works.Com,30000,2,Partial College,Clerical,Y
16433,MR.,MATHEW,DOMINGUEZ,5/27/1964,M,M,Mathew8@Adventure-Works.Com,30000,2,Partial College,Clerical,N
16434,MRS.,TAYLOR,BAILEY,10/4/1964,M,F,Taylor9@Adventure-Works.Com,40000,1,Bachelors,Skilled Manual,Y
16435,MR.,STEVEN,COOPER,7/9/1964,M,M,Steven18@Adventure-Works.Com,40000,1,Bachelors,Skilled Manual,Y
16436,MR.,ETHAN,HENDERSON,8/15/1963,S,M,Ethan1@Adventure-Works.Com,30000,2,Partial College,Clerical,Y
16437,MR.,JÉSUS,GUTIERREZ,10/24/1977,S,M,Jésus10@Adventure-Works.Com,20000,,High School,Manual,N
16438,MS.,KAITLIN,ARTHUR,7/17/1976,M,F,Kaitlin6@Adventure-Works.Com,10000,,Partial High School,Manual,N
16439,MRS.,DAWN,DENG,10/26/1979,S,F,Dawn25@Adventure-Works.Com,20000,4,High School,Manual,Y
16440,MR.,JIMMY,MARTIN,12/4/1979,S,M,Jimmy2@Adventure-Works.Com,20000,4,High School,Manual,Y
16441,MR.,JASON,YOUNG,3/12/1979,M,M,Jason45@Adventure-Works.Com,20000,5,High School,Manual,N
16442,MR.,LUKE,GONZALEZ,8/27/1979,S,M,Luke40@Adventure-Works.Com,30000,3,Partial College,Clerical,Y
16443,MRS.,DAWN,GAO,3/8/1979,S,F,Dawn17@Adventure-Works.Com,30000,3,Partial College,Clerical,Y
16444,MRS.,ERIKA,CARLSON,10/23/1963,M,F,Erika15@Adventure-Works.Com,40000,1,Bachelors,Skilled Manual,Y
16445,MRS.,CAITLIN,WARD,6/13/1962,S,F,Caitlin10@Adventure-Works.Com,30000,1,Partial College,Clerical,Y
16446,MRS.,KRISTINE,MUNOZ,5/12/1962,M,F,Kristine8@Adventure-Works.Com,30000,1,Partial College,Clerical,Y
16447,MRS.,KATE,BECKER,12/9/1962,M,F,Kate17@Adventure-Works.Com,40000,1,Bachelors,Skilled Manual,Y
16448,MRS.,CHERYL,MARTIN,2/2/1962,M,F,Cheryl2@Adventure-Works.Com,40000,1,Bachelors,Skilled Manual,Y
16449,MR.,CASEY,BROWNING,2/14/1978,S,M,Casey39@Adventure-Works.Com,30000,4,Partial College,Clerical,Y
16450,MRS.,REBEKAH,GUTIERREZ,8/15/1977,S,F,Rebekah31@Adventure-Works.Com,30000,5,Partial College,Clerical,Y
16451,MR.,KARL,STONE,9/5/1977,S,M,Karl0@Adventure-Works.Com,30000,,Partial College,Clerical,N
16453,MS.,MAYRA,CHANDRA,4/9/1977,S,F,Mayra1@Adventure-Works.Com,30000,,Partial College,Clerical,N
16454,MR.,MARCO,SURI,6/5/1977,M,M,Marco0@Adventure-Works.Com,30000,,Partial College,Clerical,N
16455,MRS.,DEB,MORENO,8/13/1911,M,F,Deb3@Adventure-Works.Com,10000,4,High School,Manual,N
16456,MR.,LARRY,NAVARRO,7/13/1975,S,M,Larry12@Adventure-Works.Com,20000,,High School,Manual,N
16457,MS.,KATHLEEN,MARTIN,2/19/1976,S,F,Kathleen2@Adventure-Works.Com,20000,,Partial High School,Manual,N
16458,MS.,MICHELE,RUIZ,12/19/1976,S,F,Michele37@Adventure-Works.Com,30000,,Partial College,Clerical,N
16459,MS.,CAROLYN,KAPOOR,4/17/1976,M,F,Carolyn2@Adventure-Works.Com,30000,,Partial College,Clerical,N
16460,MS.,JODI,XU,11/17/1976,S,F,Jodi5@Adventure-Works.Com,30000,,Partial College,Clerical,N
16461,MS.,ROSA,WU,2/6/1976,S,F,Rosa7@Adventure-Works.Com,30000,,Partial College,Clerical,N
16462,MS.,MARISSA,GONZALES,4/17/1975,S,F,Marissa14@Adventure-Works.Com,20000,,Partial High School,Manual,N
16463,,ANNA,MURPHY,10/22/1975,S,NA,Anna10@Adventure-Works.Com,20000,,Partial High School,Manual,N
16464,MR.,ALAN,LIU,5/18/1974,S,M,Alan8@Adventure-Works.Com,10000,,Partial High School,Manual,Y
